Algorithm;Input;Solution;Time
dynamic_programming;536;5340.0;0.0018232307692307693
dynamic_programming;537;4992.0;0.0019455384615384617
dynamic_programming;538;5583.0;0.001776153846153846
dynamic_programming;539;5448.0;0.0019109230769230772
dynamic_programming;54;1387.0;0.0001952307692307692
dynamic_programming;540;5087.0;0.0018636153846153848
dynamic_programming;54000;36269.0;0.13265953846153847
dynamic_programming;541;5074.0;0.0019263076923076922
dynamic_programming;542;5062.0;0.0018918461538461541
dynamic_programming;543;5292.0;0.001877846153846154
dynamic_programming;544;5060.0;0.0019509230769230767
dynamic_programming;545;5357.0;0.0020468461538461534
dynamic_programming;546;5182.0;0.001999
dynamic_programming;547;5292.0;0.0017841538461538461
dynamic_programming;548;5219.0;0.00208376923076923
dynamic_programming;549;5415.0;0.0018816923076923077
dynamic_programming;55;1357.0;0.00020284615384615385
dynamic_programming;550;5621.0;0.0019136923076923077
dynamic_programming;55000;36597.0;0.13690361538461543
dynamic_programming;551;5492.0;0.0020693076923076923
dynamic_programming;552;5086.0;0.001954923076923077
dynamic_programming;553;5640.0;0.0018397692307692308
dynamic_programming;554;4914.0;0.002593384615384616
dynamic_programming;555;5538.0;0.001808384615384615
dynamic_programming;556;5086.0;0.001791076923076923
dynamic_programming;557;5615.0;0.001847923076923077
dynamic_programming;558;5697.0;0.001929230769230769
dynamic_programming;559;5181.0;0.001999230769230769
dynamic_programming;56;1551.0;0.00025223076923076924
dynamic_programming;560;5121.0;0.0019003076923076927
dynamic_programming;56000;36826.0;0.14036615384615383
dynamic_programming;561;5618.0;0.0020911538461538463
dynamic_programming;562;5231.0;0.0019682307692307694
dynamic_programming;563;5310.0;0.0018530000000000003
dynamic_programming;564;5568.0;0.0018665384615384614
dynamic_programming;565;5302.0;0.0022725384615384617
dynamic_programming;566;5417.0;0.0021579230769230772
dynamic_programming;567;5232.0;0.002174153846153846
dynamic_programming;568;5383.0;0.0019953076923076925
dynamic_programming;569;5610.0;0.002187615384615384
dynamic_programming;57;1494.0;0.00021684615384615386
dynamic_programming;570;5371.0;0.0019117692307692303
dynamic_programming;57000;36366.0;0.14228576923076924
dynamic_programming;571;5497.0;0.002037769230769231
dynamic_programming;572;5638.0;0.0024861538461538463
dynamic_programming;573;5692.0;0.0021467692307692307
dynamic_programming;574;5430.0;0.0019773076923076923
dynamic_programming;575;5455.0;0.001993076923076923
dynamic_programming;576;5588.0;0.0019173076923076925
dynamic_programming;577;5634.0;0.001977769230769231
dynamic_programming;578;5350.0;0.002076153846153846
dynamic_programming;579;5870.0;0.002061384615384615
dynamic_programming;58;1567.0;0.00025161538461538463
dynamic_programming;580;5907.0;0.0019729230769230774
dynamic_programming;58000;36842.0;0.1450936923076923
dynamic_programming;581;5362.0;0.002113769230769231
dynamic_programming;582;5631.0;0.002081615384615385
dynamic_programming;583;5379.0;0.0022756153846153846
dynamic_programming;584;5550.0;0.0020001538461538464
dynamic_programming;585;5197.0;0.0028056923076923077
dynamic_programming;586;5003.0;0.003256230769230769
dynamic_programming;587;5730.0;0.0022878461538461538
dynamic_programming;588;5884.0;0.003047153846153846
dynamic_programming;589;5904.0;0.002266923076923077
dynamic_programming;59;1595.0;0.00023576923076923075
dynamic_programming;590;5730.0;0.0019368461538461538
dynamic_programming;59000;37469.0;0.14765161538461535
dynamic_programming;591;5516.0;0.0020853846153846152
dynamic_programming;592;5163.0;0.0021790769230769233
dynamic_programming;593;5152.0;0.002122
dynamic_programming;594;5120.0;0.002143923076923077
dynamic_programming;595;5796.0;0.0026515384615384617
dynamic_programming;596;5487.0;0.0026369999999999996
dynamic_programming;597;5452.0;0.0019945384615384617
dynamic_programming;598;5793.0;0.002084
dynamic_programming;599;5616.0;0.0019458461538461535
dynamic_programming;6;117.0;2.669230769230769e-05
dynamic_programming;60;1413.0;0.0002777692307692308
dynamic_programming;600;5320.0;0.002184230769230769
dynamic_programming;6000;16426.0;0.01872353846153846
dynamic_programming;60000;37589.0;0.1520835384615385
dynamic_programming;600000;49266.0;1.3935598461538459
dynamic_programming;601;5912.0;0.0023098461538461536
dynamic_programming;602;5388.0;0.0022389230769230767
dynamic_programming;603;5498.0;0.0019760000000000003
dynamic_programming;604;5588.0;0.0021925384615384615
dynamic_programming;605;4982.0;0.0019038461538461533
dynamic_programming;606;5533.0;0.002622615384615385
dynamic_programming;607;5796.0;0.0028268461538461537
dynamic_programming;608;5449.0;0.002515307692307692
dynamic_programming;609;5364.0;0.002894538461538462
dynamic_programming;61;1581.0;0.00029199999999999994
dynamic_programming;610;5402.0;0.0022368461538461535
dynamic_programming;61000;38449.0;0.15019938461538462
dynamic_programming;611;5835.0;0.0021831538461538464
dynamic_programming;612;5476.0;0.0022391538461538464
dynamic_programming;613;6140.0;0.002542461538461539
dynamic_programming;614;5594.0;0.0020458461538461537
dynamic_programming;615;5812.0;0.002642769230769231
dynamic_programming;616;5821.0;0.0019399230769230771
dynamic_programming;617;5456.0;0.0020883076923076923
dynamic_programming;618;5641.0;0.002485153846153846
dynamic_programming;619;5772.0;0.002049230769230769
dynamic_programming;62;1525.0;0.00029407692307692305
dynamic_programming;620;5568.0;0.002623307692307693
dynamic_programming;62000;38292.0;0.1531526153846154
dynamic_programming;621;5683.0;0.0021783846153846155
dynamic_programming;622;5727.0;0.0022595384615384613
dynamic_programming;623;5702.0;0.0025286153846153844
dynamic_programming;624;5470.0;0.0020753846153846152
dynamic_programming;625;5745.0;0.0026010769230769234
dynamic_programming;626;5806.0;0.002279846153846154
dynamic_programming;627;5848.0;0.002294769230769231
dynamic_programming;628;5939.0;0.002102923076923077
dynamic_programming;629;5881.0;0.0020422307692307693
dynamic_programming;63;1517.0;0.00027730769230769226
dynamic_programming;630;5627.0;0.0021694615384615385
dynamic_programming;63000;37724.0;0.15516523076923078
dynamic_programming;631;5432.0;0.0023866923076923076
dynamic_programming;632;5535.0;0.002565615384615384
dynamic_programming;633;5527.0;0.0030947692307692312
dynamic_programming;634;5645.0;0.0025039999999999997
dynamic_programming;635;5796.0;0.002228769230769231
dynamic_programming;636;5387.0;0.0021534615384615386
dynamic_programming;637;5992.0;0.0020016153846153847
dynamic_programming;638;5944.0;0.002032
dynamic_programming;639;5677.0;0.002240153846153846
dynamic_programming;64;1432.0;0.000305
dynamic_programming;640;5745.0;0.0023566153846153845
dynamic_programming;64000;38657.0;0.1591463076923077
dynamic_programming;641;5628.0;0.0023492307692307693
dynamic_programming;642;5446.0;0.0027841538461538464
dynamic_programming;643;5663.0;0.0024634615384615385
dynamic_programming;644;5660.0;0.0022044615384615384
dynamic_programming;645;5662.0;0.002336384615384615
dynamic_programming;646;5745.0;0.0021646923076923076
dynamic_programming;647;5663.0;0.002672230769230769
dynamic_programming;648;6008.0;0.002120769230769231
dynamic_programming;649;5693.0;0.002298076923076923
dynamic_programming;65;1667.0;0.00024315384615384612
dynamic_programming;650;5937.0;0.0022641538461538463
dynamic_programming;65000;38379.0;0.16160338461538462
dynamic_programming;651;5579.0;0.002170692307692308
dynamic_programming;652;5542.0;0.002284153846153846
dynamic_programming;653;5587.0;0.002543307692307693
dynamic_programming;654;6011.0;0.0021566153846153844
dynamic_programming;655;5563.0;0.0021451538461538457
dynamic_programming;656;6091.0;0.0023333846153846156
dynamic_programming;657;5571.0;0.002905769230769231
dynamic_programming;658;5562.0;0.002493538461538462
dynamic_programming;659;5759.0;0.002869076923076923
dynamic_programming;66;1456.0;0.00027176923076923076
dynamic_programming;660;5653.0;0.002163923076923077
dynamic_programming;66000;39777.0;0.16549676923076923
dynamic_programming;661;5739.0;0.0022166923076923075
dynamic_programming;662;5923.0;0.002643615384615384
dynamic_programming;663;5739.0;0.002343923076923077
dynamic_programming;664;5664.0;0.0020823846153846153
dynamic_programming;665;5800.0;0.002181461538461538
dynamic_programming;666;5900.0;0.0022444615384615385
dynamic_programming;667;5861.0;0.0025228461538461537
dynamic_programming;668;5355.0;0.002951846153846154
dynamic_programming;669;5924.0;0.0031070000000000004
dynamic_programming;67;1800.0;0.0002957692307692308
dynamic_programming;670;5503.0;0.0022793846153846154
dynamic_programming;67000;39031.0;0.16763261538461538
dynamic_programming;671;6141.0;0.002302384615384615
dynamic_programming;672;5790.0;0.0025943846153846156
dynamic_programming;673;5794.0;0.003026615384615384
dynamic_programming;674;6106.0;0.003442307692307692
dynamic_programming;675;5674.0;0.002393384615384616
dynamic_programming;676;5802.0;0.0029677692307692313
dynamic_programming;677;6054.0;0.002944
dynamic_programming;678;5810.0;0.003021307692307692
dynamic_programming;679;6077.0;0.0032795384615384613
dynamic_programming;68;1787.0;0.00026553846153846153
dynamic_programming;680;5523.0;0.0025073076923076924
dynamic_programming;68000;39213.0;0.16834923076923075
dynamic_programming;681;5801.0;0.0023657692307692308
dynamic_programming;682;5977.0;0.002243076923076923
dynamic_programming;683;6055.0;0.0023429230769230766
dynamic_programming;684;5913.0;0.002557076923076923
dynamic_programming;685;6095.0;0.0033573846153846154
dynamic_programming;686;5920.0;0.0035674615384615384
dynamic_programming;687;6113.0;0.003334230769230769
dynamic_programming;688;5967.0;0.0024741538461538464
dynamic_programming;689;5525.0;0.002372461538461538
dynamic_programming;69;1566.0;0.00025292307692307685
dynamic_programming;690;5687.0;0.0022650769230769235
dynamic_programming;69000;39637.0;0.17029384615384616
dynamic_programming;691;5760.0;0.0025075384615384617
dynamic_programming;692;6233.0;0.0022758461538461543
dynamic_programming;693;5975.0;0.0026971538461538465
dynamic_programming;694;6043.0;0.002676076923076923
dynamic_programming;695;6215.0;0.002602923076923077
dynamic_programming;696;6148.0;0.0024444615384615386
dynamic_programming;697;5845.0;0.002365076923076923
dynamic_programming;698;5866.0;0.0027547692307692303
dynamic_programming;699;5950.0;0.002095692307692308
dynamic_programming;7;165.0;3.5769230769230774e-05
dynamic_programming;70;1773.0;0.0003238461538461538
dynamic_programming;700;5895.0;0.0025468461538461543
dynamic_programming;7000;17419.0;0.021472307692307693
dynamic_programming;70000;39790.0;0.1749319230769231
dynamic_programming;700000;49375.0;1.6173796923076922
dynamic_programming;701;6029.0;0.002398153846153846
dynamic_programming;702;6442.0;0.0036420769230769232
dynamic_programming;703;6243.0;0.0023588461538461536
dynamic_programming;704;6410.0;0.0030243076923076925
dynamic_programming;705;6518.0;0.003508769230769231
dynamic_programming;706;5731.0;0.0024911538461538465
dynamic_programming;707;6328.0;0.0022883846153846153
dynamic_programming;708;6224.0;0.002796076923076923
dynamic_programming;709;5913.0;0.0028150000000000002
dynamic_programming;71;1735.0;0.0002723076923076923
dynamic_programming;710;6165.0;0.002921
dynamic_programming;71000;39953.0;0.17598815384615385
dynamic_programming;711;6218.0;0.0024767692307692307
dynamic_programming;712;5932.0;0.0022225384615384616
dynamic_programming;713;5705.0;0.002971307692307692
dynamic_programming;714;6389.0;0.002330846153846154
dynamic_programming;715;5675.0;0.003257307692307693
dynamic_programming;716;6032.0;0.002470769230769231
dynamic_programming;717;6355.0;0.002624923076923077
dynamic_programming;718;5885.0;0.002523153846153846
dynamic_programming;719;5905.0;0.0028998461538461548
dynamic_programming;72;1828.0;0.00028338461538461536
dynamic_programming;720;6390.0;0.002662230769230769
dynamic_programming;72000;39744.0;0.1798214615384615
dynamic_programming;721;6347.0;0.002403846153846154
dynamic_programming;722;6267.0;0.002269923076923077
dynamic_programming;723;5787.0;0.003055538461538461
dynamic_programming;724;6156.0;0.003440615384615385
dynamic_programming;725;5634.0;0.0026149230769230767
dynamic_programming;726;6606.0;0.0028425384615384615
dynamic_programming;727;6447.0;0.0025369230769230772
dynamic_programming;728;6104.0;0.0028357692307692303
dynamic_programming;729;6426.0;0.0024834615384615386
dynamic_programming;73;1861.0;0.00028107692307692306
dynamic_programming;730;6278.0;0.002346
dynamic_programming;73000;40279.0;0.18208361538461537
dynamic_programming;731;5739.0;0.002474153846153846
dynamic_programming;732;6372.0;0.0028049230769230772
dynamic_programming;733;5918.0;0.002854230769230769
dynamic_programming;734;6220.0;0.00231
dynamic_programming;735;5898.0;0.0028852307692307693
dynamic_programming;736;6123.0;0.0027523076923076924
dynamic_programming;737;6313.0;0.0027201538461538452
dynamic_programming;738;5816.0;0.002625230769230769
dynamic_programming;739;6237.0;0.0028203846153846144
dynamic_programming;74;1900.0;0.0002709230769230769
dynamic_programming;740;6214.0;0.0025929230769230764
dynamic_programming;74000;39777.0;0.185462
dynamic_programming;741;5869.0;0.0025910769230769234
dynamic_programming;742;6489.0;0.0029236153846153847
dynamic_programming;743;6620.0;0.002963461538461538
dynamic_programming;744;6360.0;0.003403153846153847
dynamic_programming;745;6368.0;0.0028157692307692306
dynamic_programming;746;6619.0;0.0025678461538461536
dynamic_programming;747;6674.0;0.0023069999999999996
dynamic_programming;748;6118.0;0.0024834615384615386
dynamic_programming;749;6090.0;0.0026023076923076924
dynamic_programming;75;1702.0;0.00028923076923076916
dynamic_programming;750;6078.0;0.002438769230769231
dynamic_programming;75000;40160.0;0.18494061538461537
dynamic_programming;751;6485.0;0.0032773076923076926
dynamic_programming;752;5787.0;0.0030340769230769236
dynamic_programming;753;6676.0;0.0025209230769230773
dynamic_programming;754;6426.0;0.002501692307692308
dynamic_programming;755;6032.0;0.0025366153846153846
dynamic_programming;756;6691.0;0.0027906153846153844
dynamic_programming;757;6134.0;0.0024182307692307697
dynamic_programming;758;5968.0;0.002581538461538462
dynamic_programming;759;5961.0;0.002409846153846154
dynamic_programming;76;1760.0;0.0002923846153846153
dynamic_programming;760;6429.0;0.0026870769230769235
dynamic_programming;76000;40311.0;0.18866415384615381
dynamic_programming;761;6359.0;0.0027614615384615386
dynamic_programming;762;6096.0;0.0036086923076923075
dynamic_programming;763;6138.0;0.0035163076923076927
dynamic_programming;764;6236.0;0.0027649999999999997
dynamic_programming;765;6355.0;0.002681307692307692
dynamic_programming;766;6318.0;0.002675384615384615
dynamic_programming;767;6047.0;0.0028889230769230767
dynamic_programming;768;6289.0;0.0026607692307692304
dynamic_programming;769;6190.0;0.0030511538461538462
dynamic_programming;77;1913.0;0.00039469230769230765
dynamic_programming;770;6467.0;0.0026819230769230774
dynamic_programming;77000;40419.0;0.193924
dynamic_programming;771;6272.0;0.0031923076923076926
dynamic_programming;772;6228.0;0.0030696923076923076
dynamic_programming;773;6242.0;0.0031218461538461547
dynamic_programming;774;6638.0;0.0026857692307692307
dynamic_programming;775;6046.0;0.002545307692307692
dynamic_programming;776;6893.0;0.0029236153846153847
dynamic_programming;777;6398.0;0.003280846153846154
dynamic_programming;778;6181.0;0.0030328461538461538
dynamic_programming;779;6281.0;0.003943076923076923
dynamic_programming;78;1741.0;0.0003608461538461538
dynamic_programming;780;6382.0;0.0025516153846153844
dynamic_programming;78000;41064.0;0.19442723076923077
dynamic_programming;781;6389.0;0.002855923076923077
dynamic_programming;782;6461.0;0.002752230769230769
dynamic_programming;783;6334.0;0.0030499230769230772
dynamic_programming;784;6049.0;0.0027727692307692314
dynamic_programming;785;6151.0;0.0031046153846153845
dynamic_programming;786;6378.0;0.0034929230769230766
dynamic_programming;787;6162.0;0.0034134615384615384
dynamic_programming;788;6480.0;0.0027815384615384607
dynamic_programming;789;6436.0;0.0030927692307692305
dynamic_programming;79;1996.0;0.00027499999999999996
dynamic_programming;790;6179.0;0.0028933846153846154
dynamic_programming;79000;40666.0;0.1984084615384615
dynamic_programming;791;6696.0;0.0026678461538461543
dynamic_programming;792;6498.0;0.002822538461538462
dynamic_programming;793;6219.0;0.003429153846153846
dynamic_programming;794;6166.0;0.0027032307692307694
dynamic_programming;795;6393.0;0.002735076923076923
dynamic_programming;796;6442.0;0.002724769230769231
dynamic_programming;797;6525.0;0.0025706153846153843
dynamic_programming;798;6047.0;0.0029254615384615382
dynamic_programming;799;6272.0;0.0034626923076923077
dynamic_programming;8;231.0;3.738461538461539e-05
dynamic_programming;80;1889.0;0.0002833846153846154
dynamic_programming;800;6637.0;0.0027306153846153847
dynamic_programming;8000;17615.0;0.024856692307692305
dynamic_programming;80000;41340.0;0.20086607692307692
dynamic_programming;800000;49552.0;1.861225
dynamic_programming;801;6481.0;0.003331307692307692
dynamic_programming;802;6894.0;0.0032596923076923076
dynamic_programming;803;5879.0;0.0025132307692307693
dynamic_programming;804;6326.0;0.0036033076923076925
dynamic_programming;805;6203.0;0.004068923076923077
dynamic_programming;806;6749.0;0.0037080000000000004
dynamic_programming;807;6678.0;0.003028076923076923
dynamic_programming;808;6663.0;0.00339
dynamic_programming;809;6430.0;0.003072230769230769
dynamic_programming;81;2012.0;0.00042092307692307687
dynamic_programming;810;6373.0;0.003338538461538462
dynamic_programming;81000;40784.0;0.20028953846153844
dynamic_programming;811;6369.0;0.0026190769230769228
dynamic_programming;812;6053.0;0.0027535384615384618
dynamic_programming;813;6801.0;0.003199615384615385
dynamic_programming;814;6358.0;0.0028563846153846152
dynamic_programming;815;6262.0;0.002667
dynamic_programming;816;6506.0;0.003382846153846154
dynamic_programming;817;6288.0;0.003339538461538461
dynamic_programming;818;6348.0;0.0027248461538461532
dynamic_programming;819;6309.0;0.0030920769230769227
dynamic_programming;82;2101.0;0.00029207692307692306
dynamic_programming;820;6910.0;0.002723307692307692
dynamic_programming;82000;40792.0;0.20428623076923075
dynamic_programming;821;6537.0;0.0028807692307692306
dynamic_programming;822;6307.0;0.002677769230769231
dynamic_programming;823;5884.0;0.0031645384615384613
dynamic_programming;824;6693.0;0.0029674615384615377
dynamic_programming;825;6284.0;0.002915923076923077
dynamic_programming;826;6613.0;0.0033110000000000006
dynamic_programming;827;6430.0;0.003456461538461538
dynamic_programming;828;6366.0;0.0036222307692307686
dynamic_programming;829;6792.0;0.002915846153846154
dynamic_programming;83;2012.0;0.0003336923076923077
dynamic_programming;830;6284.0;0.003400538461538462
dynamic_programming;83000;41297.0;0.20403630769230768
dynamic_programming;831;6592.0;0.003015153846153846
dynamic_programming;832;6619.0;0.0031719230769230765
dynamic_programming;833;6358.0;0.0033922307692307698
dynamic_programming;834;6989.0;0.0034347692307692304
dynamic_programming;835;6394.0;0.0026782307692307687
dynamic_programming;836;6465.0;0.0031771538461538456
dynamic_programming;837;6598.0;0.0035627692307692305
dynamic_programming;838;6369.0;0.003393153846153846
dynamic_programming;839;6602.0;0.0033051538461538457
dynamic_programming;84;2122.0;0.00031730769230769226
dynamic_programming;840;6159.0;0.0026571538461538464
dynamic_programming;84000;41600.0;0.20781207692307696
dynamic_programming;841;6341.0;0.0032173076923076925
dynamic_programming;842;6391.0;0.003163153846153846
dynamic_programming;843;6518.0;0.0030994615384615388
dynamic_programming;844;6516.0;0.0032580769230769234
dynamic_programming;845;6314.0;0.003423461538461538
dynamic_programming;846;6631.0;0.003658384615384615
dynamic_programming;847;6816.0;0.0030791538461538465
dynamic_programming;848;6625.0;0.003449384615384616
dynamic_programming;849;6930.0;0.003040461538461538
dynamic_programming;85;1887.0;0.00029969230769230767
dynamic_programming;850;6722.0;0.0030746153846153844
dynamic_programming;85000;41425.0;0.20946846153846155
dynamic_programming;851;6636.0;0.0030021538461538462
dynamic_programming;852;6181.0;0.0029639230769230775
dynamic_programming;853;6202.0;0.003186769230769231
dynamic_programming;854;6998.0;0.0029108461538461536
dynamic_programming;855;6974.0;0.004267923076923077
dynamic_programming;856;6854.0;0.0035267692307692318
dynamic_programming;857;5996.0;0.0031480000000000006
dynamic_programming;858;6780.0;0.0031473076923076927
dynamic_programming;859;7181.0;0.003452384615384616
dynamic_programming;86;2057.0;0.0003360769230769231
dynamic_programming;860;6634.0;0.0029096923076923076
dynamic_programming;86000;41752.0;0.21241761538461537
dynamic_programming;861;6127.0;0.0032976923076923075
dynamic_programming;862;6547.0;0.0029913846153846154
dynamic_programming;863;6202.0;0.003560692307692308
dynamic_programming;864;6513.0;0.003062538461538462
dynamic_programming;865;6900.0;0.003255
dynamic_programming;866;6450.0;0.003232153846153846
dynamic_programming;867;6791.0;0.0030418461538461537
dynamic_programming;868;6384.0;0.003166384615384615
dynamic_programming;869;6269.0;0.003471846153846154
dynamic_programming;87;1978.0;0.0003213846153846154
dynamic_programming;870;6525.0;0.002974923076923077
dynamic_programming;87000;41370.0;0.2151292307692308
dynamic_programming;871;6957.0;0.002872384615384615
dynamic_programming;872;6713.0;0.0035231538461538464
dynamic_programming;873;6824.0;0.0031167692307692307
dynamic_programming;874;7024.0;0.003446
dynamic_programming;875;6670.0;0.003655461538461538
dynamic_programming;876;6820.0;0.0034685384615384613
dynamic_programming;877;6917.0;0.0032528461538461543
dynamic_programming;878;6609.0;0.0034394615384615392
dynamic_programming;879;6711.0;0.0035715384615384615
dynamic_programming;88;2225.0;0.00036484615384615386
dynamic_programming;880;6690.0;0.003551384615384615
dynamic_programming;88000;41128.0;0.2155157692307692
dynamic_programming;881;7054.0;0.0030154615384615385
dynamic_programming;882;6444.0;0.003112384615384615
dynamic_programming;883;6463.0;0.0036846153846153843
dynamic_programming;884;6354.0;0.003028615384615385
dynamic_programming;885;6381.0;0.002915
dynamic_programming;886;6858.0;0.002878923076923077
dynamic_programming;887;6619.0;0.0032962307692307687
dynamic_programming;888;6656.0;0.003771230769230769
dynamic_programming;889;6764.0;0.0039840000000000006
dynamic_programming;89;2115.0;0.0003060769230769231
dynamic_programming;890;6596.0;0.0032900769230769233
dynamic_programming;89000;41626.0;0.22011661538461536
dynamic_programming;891;6286.0;0.0031566923076923087
dynamic_programming;892;7132.0;0.002873384615384615
dynamic_programming;893;6808.0;0.003243153846153846
dynamic_programming;894;6445.0;0.0035226923076923083
dynamic_programming;895;6730.0;0.0031916153846153848
dynamic_programming;896;6362.0;0.0037046923076923073
dynamic_programming;897;6558.0;0.0030752307692307685
dynamic_programming;898;6864.0;0.002862769230769231
dynamic_programming;899;6813.0;0.0038968461538461535
dynamic_programming;9;180.0;3.2538461538461535e-05
dynamic_programming;90;2085.0;0.00038123076923076923
dynamic_programming;900;6961.0;0.002998
dynamic_programming;9000;18929.0;0.027392230769230773
dynamic_programming;90000;42075.0;0.22348807692307696
dynamic_programming;900000;49613.0;2.0804266153846154
dynamic_programming;901;6944.0;0.003486
dynamic_programming;902;6257.0;0.002866692307692308
dynamic_programming;903;6684.0;0.003944307692307692
dynamic_programming;904;6896.0;0.0030113076923076925
dynamic_programming;905;6578.0;0.004179923076923078
dynamic_programming;906;6978.0;0.004135692307692307
dynamic_programming;907;6993.0;0.003677230769230769
dynamic_programming;908;6552.0;0.0033457692307692307
dynamic_programming;909;6810.0;0.003872461538461538
dynamic_programming;91;1919.0;0.00039600000000000003
dynamic_programming;910;6858.0;0.0035295384615384616
dynamic_programming;91000;41710.0;0.2237087692307692
dynamic_programming;911;7014.0;0.002964153846153846
dynamic_programming;912;6892.0;0.003489923076923077
dynamic_programming;913;7121.0;0.0032675384615384615
dynamic_programming;914;6912.0;0.0033733076923076924
dynamic_programming;915;6558.0;0.003322538461538462
dynamic_programming;916;6895.0;0.0031025384615384617
dynamic_programming;917;6666.0;0.003222538461538462
dynamic_programming;918;6864.0;0.0035597692307692305
dynamic_programming;919;6601.0;0.0034646923076923075
dynamic_programming;92;2354.0;0.00035646153846153846
dynamic_programming;920;7294.0;0.0031460769230769224
dynamic_programming;92000;41944.0;0.2384223076923077
dynamic_programming;921;6738.0;0.003076307692307693
dynamic_programming;922;6876.0;0.003498384615384616
dynamic_programming;923;6436.0;0.003219846153846154
dynamic_programming;924;6919.0;0.0030906923076923077
dynamic_programming;925;6971.0;0.0038144615384615383
dynamic_programming;926;6575.0;0.0028909230769230774
dynamic_programming;927;6889.0;0.003300692307692308
dynamic_programming;928;7104.0;0.0033755384615384615
dynamic_programming;929;7009.0;0.0034572307692307697
dynamic_programming;93;2121.0;0.00033061538461538466
dynamic_programming;930;6552.0;0.0035871538461538463
dynamic_programming;93000;42129.0;0.22739584615384614
dynamic_programming;931;7199.0;0.0031510000000000006
dynamic_programming;932;6809.0;0.003584692307692307
dynamic_programming;933;7329.0;0.0031754615384615385
dynamic_programming;934;6749.0;0.0034301538461538467
dynamic_programming;935;7014.0;0.003709
dynamic_programming;936;6464.0;0.0034491538461538466
dynamic_programming;937;7549.0;0.0032842307692307693
dynamic_programming;938;7031.0;0.0034373076923076926
dynamic_programming;939;6753.0;0.003218923076923077
dynamic_programming;94;2240.0;0.0003340769230769231
dynamic_programming;940;6783.0;0.0035191538461538463
dynamic_programming;94000;42024.0;0.23141869230769233
dynamic_programming;941;7030.0;0.0036215384615384616
dynamic_programming;942;6459.0;0.004126692307692308
dynamic_programming;943;6815.0;0.003661615384615385
dynamic_programming;944;6362.0;0.003954461538461538
dynamic_programming;945;6900.0;0.002976615384615384
dynamic_programming;946;6786.0;0.0035716923076923074
dynamic_programming;947;6858.0;0.0031016923076923075
dynamic_programming;948;6720.0;0.003010846153846154
dynamic_programming;949;6827.0;0.003054692307692307
dynamic_programming;95;2251.0;0.0003483846153846155
dynamic_programming;950;6526.0;0.0036160000000000003
dynamic_programming;95000;42472.0;0.23063938461538463
dynamic_programming;951;6789.0;0.0030940769230769225
dynamic_programming;952;6767.0;0.0036683076923076925
dynamic_programming;953;7172.0;0.0034458461538461535
dynamic_programming;954;7088.0;0.004054384615384614
dynamic_programming;955;7211.0;0.0032446923076923074
dynamic_programming;956;6876.0;0.004164846153846153
dynamic_programming;957;6580.0;0.003618
dynamic_programming;958;7118.0;0.003631615384615384
dynamic_programming;959;7255.0;0.003665615384615385
dynamic_programming;96;2454.0;0.0004220769230769231
dynamic_programming;960;6751.0;0.003319
dynamic_programming;96000;42312.0;0.23500253846153843
dynamic_programming;961;6838.0;0.0035538461538461544
dynamic_programming;962;7235.0;0.003338307692307693
dynamic_programming;963;7228.0;0.003376615384615385
dynamic_programming;964;6526.0;0.003829461538461538
dynamic_programming;965;6809.0;0.003029615384615385
dynamic_programming;966;6806.0;0.0033583846153846155
dynamic_programming;967;6933.0;0.0032024615384615386
dynamic_programming;968;6722.0;0.004246999999999999
dynamic_programming;969;7044.0;0.003452307692307692
dynamic_programming;97;2435.0;0.0004374615384615385
dynamic_programming;970;6561.0;0.003195846153846154
dynamic_programming;97000;42546.0;0.23535138461538463
dynamic_programming;971;6765.0;0.003761076923076923
dynamic_programming;972;6551.0;0.0038632307692307694
dynamic_programming;973;6748.0;0.003525461538461538
dynamic_programming;974;7011.0;0.003452538461538462
dynamic_programming;975;6963.0;0.004679153846153846
dynamic_programming;976;7503.0;0.003662923076923077
dynamic_programming;977;7101.0;0.0033129999999999995
dynamic_programming;978;7472.0;0.004158384615384616
dynamic_programming;979;7580.0;0.0036237692307692308
dynamic_programming;98;2202.0;0.0003353076923076923
dynamic_programming;980;7069.0;0.0037907692307692312
dynamic_programming;98000;42688.0;0.24311946153846156
dynamic_programming;981;6905.0;0.003693076923076923
dynamic_programming;982;6948.0;0.0035629230769230764
dynamic_programming;983;6888.0;0.003932153846153846
dynamic_programming;984;7020.0;0.0038623846153846156
dynamic_programming;985;7144.0;0.0037702307692307696
dynamic_programming;986;7366.0;0.004163538461538461
dynamic_programming;987;7503.0;0.004250307692307693
dynamic_programming;988;6895.0;0.004440846153846155
dynamic_programming;989;6904.0;0.0033780769230769233
dynamic_programming;99;2088.0;0.00040892307692307696
dynamic_programming;990;7224.0;0.003211153846153847
dynamic_programming;99000;42592.0;0.24543299999999996
dynamic_programming;991;7188.0;0.003191846153846154
dynamic_programming;992;7172.0;0.003707846153846154
dynamic_programming;993;7417.0;0.004065307692307693
dynamic_programming;994;7361.0;0.003930769230769232
dynamic_programming;995;7490.0;0.0033704615384615383
dynamic_programming;996;7124.0;0.0035545384615384614
dynamic_programming;997;7790.0;0.004340307692307693
dynamic_programming;998;6773.0;0.0033914615384615385
dynamic_programming;999;7280.0;0.003893846153846155
